Date,Order_ID,Customer_ID,Region,iPhone_Model,Units_Sold,Unit_Price,Discount,Revenue,Profit_Margin,Profit
2024-05-29,ORD106013,CUST5238,Middle East,iPhone 15 Pro Max,4,1199,0.1,4316.400000000001,0.35,1510.74
2024-09-14,ORD106014,CUST6309,Europe,iPhone 15 Pro Max,3,1199,0.15,3057.45,0.35,1070.1074999999998
2024-07-28,ORD106015,CUST1215,Others,iPhone 14 Pro Max,1,1099,0.15,934.15,0.3,280.245
2024-05-15,ORD106016,CUST8208,Europe,iPhone 15 Pro Max,3,1199,0.1,3237.3,0.35,1133.055
2024-03-31,ORD106017,CUST6927,Middle East,iPhone 14,4,799,0.2,2556.8,0.22,562.4960000000001
2024-08-26,ORD106018,CUST5105,Middle East,iPhone 14 Pro Max,5,1099,0.2,4396.0,0.3,1318.8
2024-05-13,ORD106019,CUST1230,Middle East,iPhone 13,5,699,0.1,3145.5,0.2,629.1
2024-08-01,ORD106020,CUST6211,Middle East,iPhone 14 Pro Max,4,1099,0.0,4396.0,0.3,1318.8
2024-08-10,ORD106021,CUST2415,Europe,iPhone 15,5,899,0.2,3596.0,0.25,899.0
2024-11-06,ORD106022,CUST8434,Europe,iPhone 15,3,899,0.05,2562.15,0.25,640.5375
2024-07-23,ORD106023,CUST9559,North America,iPhone 15,2,899,0.2,1438.4,0.25,359.6
2024-03-16,ORD106024,CUST7570,North America,iPhone 15 Pro Max,4,1199,0.1,4316.400000000001,0.35,1510.74
2024-03-02,ORD106025,CUST8168,North America,iPhone 13,3,699,0.05,1992.1499999999999,0.2,398.43
2024-09-09,ORD106026,CUST2221,Others,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-07-17,ORD106027,CUST7517,Others,iPhone 15,1,899,0.05,854.05,0.25,213.5125
2024-02-08,ORD106028,CUST7576,Middle East,iPhone 14 Pro,4,999,0.2,3196.8,0.28,895.1040000000002
2024-07-07,ORD106029,CUST2050,Europe,iPhone 14 Pro Max,5,1099,0.2,4396.0,0.3,1318.8
2024-04-07,ORD106030,CUST3018,Europe,iPhone 14 Pro,2,999,0.2,1598.4,0.28,447.5520000000001
2024-12-16,ORD106031,CUST6914,Europe,iPhone 14 Pro,3,999,0.0,2997.0,0.28,839.1600000000001
2024-07-23,ORD106032,CUST1295,North America,iPhone 15,5,899,0.0,4495.0,0.25,1123.75
2024-11-11,ORD106033,CUST5287,Others,iPhone 13,5,699,0.15,2970.75,0.2,594.15
2024-01-02,ORD106034,CUST2941,Middle East,iPhone 13,5,699,0.15,2970.75,0.2,594.15
2024-09-05,ORD106035,CUST2683,Asia,iPhone 14,1,799,0.15,679.15,0.22,149.41299999999998
2024-08-27,ORD106036,CUST2695,North America,iPhone 14 Pro Max,3,1099,0.0,3297.0,0.3,989.0999999999999
2024-05-25,ORD106037,CUST4704,Europe,iPhone 14 Pro Max,5,1099,0.2,4396.0,0.3,1318.8
2024-07-09,ORD106038,CUST8252,Others,iPhone 14 Pro Max,4,1099,0.05,4176.2,0.3,1252.86
2024-11-27,ORD106039,CUST5811,Middle East,iPhone 13,1,699,0.1,629.1,0.2,125.82000000000001
2024-02-04,ORD106040,CUST2500,North America,iPhone 15,1,899,0.0,899.0,0.25,224.75
2024-12-12,ORD106041,CUST8683,North America,iPhone 13,4,699,0.2,2236.8,0.2,447.36000000000007
2024-07-04,ORD106042,CUST1460,Europe,iPhone 13,3,699,0.0,2097.0,0.2,419.40000000000003
2024-03-17,ORD106043,CUST6701,Asia,iPhone 15,4,899,0.05,3416.2,0.25,854.05
2024-12-17,ORD106044,CUST4762,Others,iPhone 14,1,799,0.0,799.0,0.22,175.78
2024-01-07,ORD106045,CUST3820,Others,iPhone 14 Pro Max,3,1099,0.2,2637.6000000000004,0.3,791.2800000000001
2024-11-04,ORD106046,CUST8755,Asia,iPhone 15 Pro Max,4,1199,0.1,4316.400000000001,0.35,1510.74
2024-11-23,ORD106047,CUST4769,Others,iPhone 14 Pro Max,3,1099,0.2,2637.6000000000004,0.3,791.2800000000001
2024-08-19,ORD106048,CUST6066,Asia,iPhone 14,3,799,0.05,2277.15,0.22,500.973
2024-07-15,ORD106049,CUST5225,Europe,iPhone 13,3,699,0.0,2097.0,0.2,419.40000000000003
2024-07-26,ORD106050,CUST5656,North America,iPhone 14 Pro,2,999,0.15,1698.3,0.28,475.52400000000006
2024-05-29,ORD106051,CUST1644,Asia,iPhone 13,2,699,0.05,1328.1,0.2,265.62
2024-08-22,ORD106052,CUST4764,Middle East,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-12-17,ORD106053,CUST8328,Middle East,iPhone 15,1,899,0.15,764.15,0.25,191.0375
2024-01-03,ORD106054,CUST9686,Asia,iPhone 14 Pro,4,999,0.0,3996.0,0.28,1118.88
2024-08-22,ORD106055,CUST5934,Others,iPhone 15 Pro Max,1,1199,0.1,1079.1000000000001,0.35,377.685
2024-09-23,ORD106056,CUST5886,Others,iPhone 15 Pro Max,4,1199,0.2,3836.8,0.35,1342.8799999999999
2024-09-17,ORD106057,CUST2291,Asia,iPhone 14 Pro,5,999,0.2,3996.0,0.28,1118.88
2024-01-18,ORD106058,CUST9446,North America,iPhone 14,3,799,0.2,1917.6000000000001,0.22,421.872
2024-07-24,ORD106059,CUST3800,Asia,iPhone 15 Pro Max,1,1199,0.1,1079.1000000000001,0.35,377.685
2024-08-15,ORD106060,CUST5185,Asia,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-11-12,ORD106061,CUST8155,Europe,iPhone 14,3,799,0.1,2157.3,0.22,474.60600000000005
2024-05-04,ORD106062,CUST6199,Europe,iPhone 14 Pro Max,5,1099,0.0,5495.0,0.3,1648.5
2024-02-19,ORD106063,CUST2909,North America,iPhone 15 Pro Max,1,1199,0.2,959.2,0.35,335.71999999999997
2024-07-09,ORD106064,CUST2160,Others,iPhone 14 Pro,4,999,0.15,3396.6,0.28,951.0480000000001
2024-09-18,ORD106065,CUST6267,Others,iPhone 14,2,799,0.0,1598.0,0.22,351.56
2024-05-04,ORD106066,CUST6848,Others,iPhone 14 Pro Max,1,1099,0.2,879.2,0.3,263.76
2024-12-06,ORD106067,CUST4434,North America,iPhone 15 Pro Max,4,1199,0.05,4556.2,0.35,1594.6699999999998
2024-11-29,ORD106068,CUST5505,Others,iPhone 13,1,699,0.05,664.05,0.2,132.81
2024-03-16,ORD106069,CUST7858,Asia,iPhone 14,3,799,0.2,1917.6000000000001,0.22,421.872
2024-09-10,ORD106070,CUST3199,North America,iPhone 14 Pro,3,999,0.1,2697.3,0.28,755.2440000000001
2024-10-06,ORD106071,CUST3686,Others,iPhone 15,4,899,0.2,2876.8,0.25,719.2
2024-02-22,ORD106072,CUST3308,North America,iPhone 14 Pro,4,999,0.1,3596.4,0.28,1006.9920000000001
2024-11-07,ORD106073,CUST9844,Asia,iPhone 14 Pro Max,3,1099,0.15,2802.45,0.3,840.7349999999999
2024-01-03,ORD106074,CUST5828,Europe,iPhone 15,2,899,0.15,1528.3,0.25,382.075
2024-02-23,ORD106075,CUST8893,Others,iPhone 14 Pro,4,999,0.05,3796.2,0.28,1062.9360000000001
2024-02-11,ORD106076,CUST5296,Middle East,iPhone 13,4,699,0.05,2656.2,0.2,531.24
2024-09-12,ORD106077,CUST6504,Others,iPhone 13,3,699,0.1,1887.3,0.2,377.46000000000004
2024-03-14,ORD106078,CUST3964,Middle East,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-09-14,ORD106079,CUST9494,Others,iPhone 14 Pro Max,5,1099,0.2,4396.0,0.3,1318.8
2024-09-25,ORD106080,CUST8553,Middle East,iPhone 14 Pro,3,999,0.1,2697.3,0.28,755.2440000000001
2024-06-17,ORD106081,CUST9400,Asia,iPhone 14 Pro Max,3,1099,0.0,3297.0,0.3,989.0999999999999
2024-04-30,ORD106082,CUST5548,North America,iPhone 13,5,699,0.05,3320.25,0.2,664.0500000000001
2024-10-24,ORD106083,CUST4490,Middle East,iPhone 13,3,699,0.2,1677.6000000000001,0.2,335.52000000000004
2024-08-10,ORD106084,CUST3981,Middle East,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-04-16,ORD106085,CUST5115,Middle East,iPhone 14,5,799,0.2,3196.0,0.22,703.12
2024-01-14,ORD106086,CUST2816,Europe,iPhone 14 Pro,5,999,0.1,4495.5,0.28,1258.74
2024-05-30,ORD106087,CUST8840,Others,iPhone 14,4,799,0.1,2876.4,0.22,632.808
2024-07-27,ORD106088,CUST2946,North America,iPhone 14 Pro,4,999,0.2,3196.8,0.28,895.1040000000002
2024-07-24,ORD106089,CUST3229,Europe,iPhone 15 Pro Max,2,1199,0.0,2398.0,0.35,839.3
2024-08-26,ORD106090,CUST1462,Middle East,iPhone 14 Pro,5,999,0.1,4495.5,0.28,1258.74
2024-09-22,ORD106091,CUST1495,Asia,iPhone 14,1,799,0.15,679.15,0.22,149.41299999999998
2024-01-18,ORD106092,CUST3151,Europe,iPhone 14 Pro Max,3,1099,0.05,3132.1499999999996,0.3,939.6449999999999
2024-05-07,ORD106093,CUST1866,Europe,iPhone 14 Pro Max,2,1099,0.15,1868.3,0.3,560.49
2024-02-04,ORD106094,CUST9796,Middle East,iPhone 15 Pro Max,2,1199,0.1,2158.2000000000003,0.35,755.37
2024-06-01,ORD106095,CUST8480,Asia,iPhone 14 Pro Max,2,1099,0.0,2198.0,0.3,659.4
2024-02-23,ORD106096,CUST3130,North America,iPhone 14,5,799,0.0,3995.0,0.22,878.9
2024-09-08,ORD106097,CUST9921,Europe,iPhone 15,4,899,0.2,2876.8,0.25,719.2
2024-01-25,ORD106098,CUST7473,Middle East,iPhone 13,3,699,0.1,1887.3,0.2,377.46000000000004
2024-06-26,ORD106099,CUST9366,Asia,iPhone 15,4,899,0.15,3056.6,0.25,764.15
2024-04-28,ORD106100,CUST6794,Middle East,iPhone 14 Pro,3,999,0.0,2997.0,0.28,839.1600000000001
2024-09-24,ORD106101,CUST1470,Europe,iPhone 15 Pro Max,5,1199,0.2,4796.0,0.35,1678.6
2024-03-31,ORD106102,CUST6547,Europe,iPhone 13,2,699,0.2,1118.4,0.2,223.68000000000004
2024-12-26,ORD106103,CUST9852,Middle East,iPhone 14 Pro Max,5,1099,0.0,5495.0,0.3,1648.5
2024-06-10,ORD106104,CUST5464,Middle East,iPhone 15,5,899,0.2,3596.0,0.25,899.0
2024-06-07,ORD106105,CUST3877,Others,iPhone 15,2,899,0.2,1438.4,0.25,359.6
2024-05-26,ORD106106,CUST8356,North America,iPhone 14 Pro,2,999,0.0,1998.0,0.28,559.44
2024-05-04,ORD106107,CUST2298,Europe,iPhone 15 Pro Max,2,1199,0.2,1918.4,0.35,671.4399999999999
2024-10-03,ORD106108,CUST8541,North America,iPhone 15 Pro Max,2,1199,0.05,2278.1,0.35,797.3349999999999
2024-03-22,ORD106109,CUST1274,Europe,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-08-11,ORD106110,CUST5800,Europe,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-07-18,ORD106111,CUST3231,Middle East,iPhone 15,3,899,0.05,2562.15,0.25,640.5375
2024-08-29,ORD106112,CUST3359,Others,iPhone 14 Pro Max,4,1099,0.0,4396.0,0.3,1318.8
2024-05-04,ORD106113,CUST3450,North America,iPhone 15,4,899,0.15,3056.6,0.25,764.15
2024-10-14,ORD106114,CUST4710,Asia,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-07-27,ORD106115,CUST3981,Others,iPhone 14,2,799,0.1,1438.2,0.22,316.404
2024-11-22,ORD106116,CUST6684,Asia,iPhone 14 Pro Max,2,1099,0.1,1978.2,0.3,593.46
2024-08-05,ORD106117,CUST3842,Europe,iPhone 15 Pro Max,2,1199,0.15,2038.3,0.35,713.405
2024-09-12,ORD106118,CUST1598,North America,iPhone 14 Pro,3,999,0.05,2847.15,0.28,797.2020000000001
2024-06-22,ORD106119,CUST9695,Asia,iPhone 15 Pro Max,5,1199,0.15,5095.75,0.35,1783.5124999999998
2024-04-21,ORD106120,CUST1997,Europe,iPhone 14 Pro Max,2,1099,0.05,2088.1,0.3,626.43
2024-03-28,ORD106121,CUST6642,Middle East,iPhone 13,3,699,0.05,1992.1499999999999,0.2,398.43
2024-05-10,ORD106122,CUST1684,Europe,iPhone 14 Pro,3,999,0.1,2697.3,0.28,755.2440000000001
2024-05-28,ORD106123,CUST7726,Others,iPhone 15,2,899,0.2,1438.4,0.25,359.6
2024-08-18,ORD106124,CUST8506,North America,iPhone 14 Pro,1,999,0.0,999.0,0.28,279.72
2024-07-31,ORD106125,CUST8809,Others,iPhone 15,1,899,0.1,809.1,0.25,202.275
2024-10-25,ORD106126,CUST7903,Asia,iPhone 14 Pro Max,4,1099,0.05,4176.2,0.3,1252.86
2024-09-27,ORD106127,CUST7405,Asia,iPhone 14 Pro Max,5,1099,0.0,5495.0,0.3,1648.5
2024-06-01,ORD106128,CUST5563,Others,iPhone 15 Pro Max,3,1199,0.15,3057.45,0.35,1070.1074999999998
2024-09-12,ORD106129,CUST4739,Europe,iPhone 14,2,799,0.2,1278.4,0.22,281.24800000000005
2024-02-06,ORD106130,CUST3671,Asia,iPhone 15,5,899,0.1,4045.5,0.25,1011.375
2024-06-29,ORD106131,CUST9759,Middle East,iPhone 15 Pro Max,4,1199,0.0,4796.0,0.35,1678.6
2024-01-06,ORD106132,CUST7934,Europe,iPhone 14,5,799,0.1,3595.5,0.22,791.01
2024-06-09,ORD106133,CUST5571,Europe,iPhone 14 Pro Max,3,1099,0.0,3297.0,0.3,989.0999999999999
2024-09-06,ORD106134,CUST7759,North America,iPhone 15 Pro Max,5,1199,0.2,4796.0,0.35,1678.6
2024-06-14,ORD106135,CUST4380,North America,iPhone 13,2,699,0.0,1398.0,0.2,279.6
2024-04-25,ORD106136,CUST5013,Others,iPhone 15,1,899,0.0,899.0,0.25,224.75
2024-05-03,ORD106137,CUST9266,Middle East,iPhone 13,4,699,0.05,2656.2,0.2,531.24
2024-10-05,ORD106138,CUST4667,Europe,iPhone 14 Pro,4,999,0.2,3196.8,0.28,895.1040000000002
2024-11-15,ORD106139,CUST1873,Asia,iPhone 15,1,899,0.0,899.0,0.25,224.75
2024-10-03,ORD106140,CUST1277,North America,iPhone 14 Pro,2,999,0.05,1898.1,0.28,531.4680000000001
2024-08-22,ORD106141,CUST5590,Europe,iPhone 14 Pro,4,999,0.15,3396.6,0.28,951.0480000000001
2024-01-11,ORD106142,CUST3118,Middle East,iPhone 14 Pro Max,2,1099,0.2,1758.4,0.3,527.52
2024-08-23,ORD106143,CUST2161,Asia,iPhone 14 Pro Max,3,1099,0.2,2637.6000000000004,0.3,791.2800000000001
2024-08-08,ORD106144,CUST7030,Middle East,iPhone 15 Pro Max,5,1199,0.1,5395.5,0.35,1888.425
2024-06-29,ORD106145,CUST9104,Asia,iPhone 15,3,899,0.2,2157.6,0.25,539.4
2024-10-18,ORD106146,CUST7076,Asia,iPhone 13,3,699,0.1,1887.3,0.2,377.46000000000004
2024-11-28,ORD106147,CUST4932,Middle East,iPhone 14,5,799,0.0,3995.0,0.22,878.9
2024-08-14,ORD106148,CUST2879,Asia,iPhone 15,3,899,0.1,2427.3,0.25,606.825
2024-02-08,ORD106149,CUST4674,Others,iPhone 14 Pro,2,999,0.1,1798.2,0.28,503.49600000000004
2024-03-08,ORD106150,CUST7012,Europe,iPhone 13,4,699,0.2,2236.8,0.2,447.36000000000007
2024-11-26,ORD106151,CUST9202,Europe,iPhone 13,4,699,0.1,2516.4,0.2,503.28000000000003
2024-02-19,ORD106152,CUST2099,Others,iPhone 15 Pro Max,2,1199,0.0,2398.0,0.35,839.3
2024-06-02,ORD106153,CUST7131,Middle East,iPhone 14 Pro,3,999,0.1,2697.3,0.28,755.2440000000001
2024-03-17,ORD106154,CUST1983,Europe,iPhone 13,2,699,0.15,1188.3,0.2,237.66
2024-11-18,ORD106155,CUST7319,Others,iPhone 14 Pro,4,999,0.05,3796.2,0.28,1062.9360000000001
2024-01-14,ORD106156,CUST9403,Others,iPhone 14,3,799,0.0,2397.0,0.22,527.34
2024-04-06,ORD106157,CUST6937,Europe,iPhone 14,1,799,0.05,759.05,0.22,166.99099999999999
2024-05-25,ORD106158,CUST5681,North America,iPhone 15 Pro Max,2,1199,0.2,1918.4,0.35,671.4399999999999
2024-04-12,ORD106159,CUST8151,Europe,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-05-08,ORD106160,CUST2478,Europe,iPhone 15 Pro Max,1,1199,0.2,959.2,0.35,335.71999999999997
2024-01-20,ORD106161,CUST6926,Europe,iPhone 14 Pro,4,999,0.2,3196.8,0.28,895.1040000000002
2024-06-11,ORD106162,CUST2001,North America,iPhone 14 Pro,4,999,0.2,3196.8,0.28,895.1040000000002
2024-05-09,ORD106163,CUST2450,Europe,iPhone 15 Pro Max,2,1199,0.05,2278.1,0.35,797.3349999999999
2024-06-15,ORD106164,CUST5955,Middle East,iPhone 13,1,699,0.2,559.2,0.2,111.84000000000002
2024-10-31,ORD106165,CUST2424,North America,iPhone 14,3,799,0.05,2277.15,0.22,500.973
2024-05-14,ORD106166,CUST9230,Asia,iPhone 14 Pro Max,1,1099,0.05,1044.05,0.3,313.215
2024-04-19,ORD106167,CUST8084,Europe,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-07-31,ORD106168,CUST2428,Europe,iPhone 14 Pro Max,2,1099,0.1,1978.2,0.3,593.46
2024-03-06,ORD106169,CUST2900,North America,iPhone 14,1,799,0.05,759.05,0.22,166.99099999999999
2024-11-13,ORD106170,CUST2414,Europe,iPhone 15,1,899,0.05,854.05,0.25,213.5125
2024-01-21,ORD106171,CUST2511,Asia,iPhone 15,3,899,0.2,2157.6,0.25,539.4
2024-01-18,ORD106172,CUST3666,Others,iPhone 15,5,899,0.0,4495.0,0.25,1123.75
2024-10-11,ORD106173,CUST9929,Others,iPhone 15 Pro Max,1,1199,0.2,959.2,0.35,335.71999999999997
2024-07-13,ORD106174,CUST7752,Asia,iPhone 14 Pro,2,999,0.05,1898.1,0.28,531.4680000000001
2024-02-29,ORD106175,CUST2764,Others,iPhone 15,1,899,0.2,719.2,0.25,179.8
2024-03-19,ORD106176,CUST2148,Europe,iPhone 14,3,799,0.15,2037.45,0.22,448.23900000000003
2024-10-14,ORD106177,CUST4389,North America,iPhone 14 Pro Max,2,1099,0.05,2088.1,0.3,626.43
2024-08-08,ORD106178,CUST7532,Middle East,iPhone 13,3,699,0.0,2097.0,0.2,419.40000000000003
2024-09-04,ORD106179,CUST2393,North America,iPhone 15 Pro Max,2,1199,0.2,1918.4,0.35,671.4399999999999
2024-10-15,ORD106180,CUST2511,Others,iPhone 13,5,699,0.15,2970.75,0.2,594.15
2024-05-28,ORD106181,CUST1585,Asia,iPhone 13,1,699,0.05,664.05,0.2,132.81
2024-04-15,ORD106182,CUST3603,North America,iPhone 14,3,799,0.1,2157.3,0.22,474.60600000000005
2024-10-30,ORD106183,CUST7027,Middle East,iPhone 13,4,699,0.0,2796.0,0.2,559.2
2024-05-11,ORD106184,CUST9507,Middle East,iPhone 14 Pro Max,3,1099,0.0,3297.0,0.3,989.0999999999999
2024-09-10,ORD106185,CUST8434,Asia,iPhone 15 Pro Max,2,1199,0.1,2158.2000000000003,0.35,755.37
2024-12-28,ORD106186,CUST8524,Europe,iPhone 14,1,799,0.15,679.15,0.22,149.41299999999998
2024-04-16,ORD106187,CUST2927,Middle East,iPhone 13,2,699,0.15,1188.3,0.2,237.66
2024-11-24,ORD106188,CUST9254,North America,iPhone 13,1,699,0.1,629.1,0.2,125.82000000000001
2024-12-19,ORD106189,CUST8200,North America,iPhone 14,5,799,0.2,3196.0,0.22,703.12
2024-07-13,ORD106190,CUST4371,North America,iPhone 14 Pro Max,4,1099,0.15,3736.6,0.3,1120.98
2024-01-12,ORD106191,CUST1223,Asia,iPhone 15,5,899,0.1,4045.5,0.25,1011.375
2024-07-25,ORD106192,CUST7502,Middle East,iPhone 15 Pro Max,5,1199,0.05,5695.25,0.35,1993.3374999999999
2024-03-11,ORD106193,CUST5060,Europe,iPhone 15 Pro Max,4,1199,0.0,4796.0,0.35,1678.6
2024-01-15,ORD106194,CUST9079,North America,iPhone 15 Pro Max,3,1199,0.2,2877.6000000000004,0.35,1007.1600000000001
2024-01-05,ORD106195,CUST1432,Others,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-12-01,ORD106196,CUST1795,Others,iPhone 14 Pro Max,2,1099,0.05,2088.1,0.3,626.43
2024-04-03,ORD106197,CUST4542,Asia,iPhone 14,1,799,0.15,679.15,0.22,149.41299999999998
2024-06-21,ORD106198,CUST9757,Middle East,iPhone 14 Pro,3,999,0.2,2397.6,0.28,671.3280000000001
2024-12-21,ORD106199,CUST9620,Others,iPhone 14,5,799,0.05,3795.25,0.22,834.955
2024-05-04,ORD106200,CUST8669,Asia,iPhone 15,1,899,0.2,719.2,0.25,179.8
2024-09-09,ORD106201,CUST4055,Europe,iPhone 15,3,899,0.2,2157.6,0.25,539.4
2024-12-20,ORD106202,CUST3316,Asia,iPhone 15,3,899,0.1,2427.3,0.25,606.825
2024-07-01,ORD106203,CUST6183,North America,iPhone 14,5,799,0.0,3995.0,0.22,878.9
2024-10-21,ORD106204,CUST7894,North America,iPhone 14,3,799,0.2,1917.6000000000001,0.22,421.872
2024-03-25,ORD106205,CUST4853,Middle East,iPhone 14 Pro Max,5,1099,0.2,4396.0,0.3,1318.8
2024-04-15,ORD106206,CUST9975,Middle East,iPhone 14,4,799,0.2,2556.8,0.22,562.4960000000001
2024-11-21,ORD106207,CUST4154,Europe,iPhone 14,5,799,0.0,3995.0,0.22,878.9
2024-01-17,ORD106208,CUST5228,Europe,iPhone 14 Pro Max,3,1099,0.15,2802.45,0.3,840.7349999999999
2024-07-05,ORD106209,CUST9501,Asia,iPhone 14 Pro Max,4,1099,0.1,3956.4,0.3,1186.92
2024-09-21,ORD106210,CUST8057,Middle East,iPhone 15 Pro Max,3,1199,0.0,3597.0,0.35,1258.9499999999998
2024-07-20,ORD106211,CUST4782,Middle East,iPhone 13,2,699,0.0,1398.0,0.2,279.6
2024-07-23,ORD106212,CUST4735,North America,iPhone 14 Pro Max,3,1099,0.1,2967.3,0.3,890.19
2024-03-27,ORD106213,CUST8246,Middle East,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-05-13,ORD106214,CUST6871,Others,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-02-22,ORD106215,CUST2817,Asia,iPhone 14 Pro,1,999,0.1,899.1,0.28,251.74800000000002
2024-08-12,ORD106216,CUST3920,Others,iPhone 13,3,699,0.05,1992.1499999999999,0.2,398.43
2024-12-25,ORD106217,CUST7213,North America,iPhone 13,4,699,0.2,2236.8,0.2,447.36000000000007
2024-07-14,ORD106218,CUST2937,North America,iPhone 14 Pro,4,999,0.0,3996.0,0.28,1118.88
2024-04-11,ORD106219,CUST7144,North America,iPhone 13,5,699,0.2,2796.0,0.2,559.2
2024-03-26,ORD106220,CUST7548,North America,iPhone 14 Pro,3,999,0.1,2697.3,0.28,755.2440000000001
2024-12-29,ORD106221,CUST5417,Middle East,iPhone 14 Pro,3,999,0.05,2847.15,0.28,797.2020000000001
2024-07-22,ORD106222,CUST9204,Europe,iPhone 14 Pro Max,5,1099,0.1,4945.5,0.3,1483.6499999999999
2024-04-28,ORD106223,CUST9189,Middle East,iPhone 13,3,699,0.0,2097.0,0.2,419.40000000000003
2024-04-11,ORD106224,CUST5752,Asia,iPhone 15 Pro Max,3,1199,0.1,3237.3,0.35,1133.055
2024-06-22,ORD106225,CUST6802,Middle East,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-04-28,ORD106226,CUST1113,North America,iPhone 13,5,699,0.15,2970.75,0.2,594.15
2024-11-25,ORD106227,CUST3255,Europe,iPhone 14 Pro Max,2,1099,0.05,2088.1,0.3,626.43
2024-09-24,ORD106228,CUST7167,Others,iPhone 14 Pro Max,3,1099,0.05,3132.1499999999996,0.3,939.6449999999999
2024-12-19,ORD106229,CUST2621,Middle East,iPhone 15 Pro Max,2,1199,0.15,2038.3,0.35,713.405
2024-09-28,ORD106230,CUST4797,Others,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-06-15,ORD106231,CUST8388,North America,iPhone 15,2,899,0.1,1618.2,0.25,404.55
2024-01-16,ORD106232,CUST2393,Middle East,iPhone 15 Pro Max,3,1199,0.0,3597.0,0.35,1258.9499999999998
2024-10-05,ORD106233,CUST2859,North America,iPhone 14,4,799,0.1,2876.4,0.22,632.808
2024-01-10,ORD106234,CUST4941,Asia,iPhone 15,3,899,0.2,2157.6,0.25,539.4
2024-05-19,ORD106235,CUST4093,Middle East,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-12-19,ORD106236,CUST7880,Europe,iPhone 14 Pro Max,5,1099,0.1,4945.5,0.3,1483.6499999999999
2024-12-30,ORD106237,CUST6494,North America,iPhone 14 Pro,2,999,0.2,1598.4,0.28,447.5520000000001
2024-06-30,ORD106238,CUST5179,Asia,iPhone 15,4,899,0.15,3056.6,0.25,764.15
2024-10-21,ORD106239,CUST6395,Asia,iPhone 14,1,799,0.15,679.15,0.22,149.41299999999998
2024-12-22,ORD106240,CUST6795,Middle East,iPhone 14,4,799,0.1,2876.4,0.22,632.808
2024-03-27,ORD106241,CUST9200,North America,iPhone 13,1,699,0.15,594.15,0.2,118.83
2024-02-04,ORD106242,CUST8320,Europe,iPhone 14 Pro,3,999,0.15,2547.45,0.28,713.2860000000001
2024-10-23,ORD106243,CUST5662,Asia,iPhone 15,2,899,0.05,1708.1,0.25,427.025
2024-06-09,ORD106244,CUST2925,Middle East,iPhone 15 Pro Max,2,1199,0.2,1918.4,0.35,671.4399999999999
2024-04-26,ORD106245,CUST3659,Middle East,iPhone 14 Pro,5,999,0.2,3996.0,0.28,1118.88
2024-09-06,ORD106246,CUST2492,North America,iPhone 13,1,699,0.15,594.15,0.2,118.83
2024-01-07,ORD106247,CUST8620,Others,iPhone 13,2,699,0.2,1118.4,0.2,223.68000000000004
2024-05-25,ORD106248,CUST6535,Middle East,iPhone 14 Pro Max,1,1099,0.05,1044.05,0.3,313.215
2024-01-21,ORD106249,CUST5433,Others,iPhone 14 Pro,5,999,0.1,4495.5,0.28,1258.74
2024-02-16,ORD106250,CUST5725,Europe,iPhone 15 Pro Max,2,1199,0.1,2158.2000000000003,0.35,755.37
2024-12-31,ORD106251,CUST6744,Europe,iPhone 15,2,899,0.05,1708.1,0.25,427.025
2024-09-04,ORD106252,CUST3768,Others,iPhone 14 Pro Max,3,1099,0.15,2802.45,0.3,840.7349999999999
2024-12-03,ORD106253,CUST9059,Others,iPhone 15,1,899,0.05,854.05,0.25,213.5125
2024-01-25,ORD106254,CUST3269,Middle East,iPhone 14 Pro,4,999,0.1,3596.4,0.28,1006.9920000000001
2024-11-22,ORD106255,CUST8476,Middle East,iPhone 13,1,699,0.1,629.1,0.2,125.82000000000001
2024-09-22,ORD106256,CUST3128,North America,iPhone 15,4,899,0.0,3596.0,0.25,899.0
2024-12-11,ORD106257,CUST9548,Others,iPhone 14 Pro,1,999,0.0,999.0,0.28,279.72
2024-09-06,ORD106258,CUST2979,North America,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-06-02,ORD106259,CUST7575,Asia,iPhone 14 Pro,4,999,0.0,3996.0,0.28,1118.88
2024-02-22,ORD106260,CUST9271,Europe,iPhone 13,5,699,0.15,2970.75,0.2,594.15
